"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","sch_num_n1","sch_num_0","sch_num_1","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","SL","ScheduleFactor","scheduleMode","Performance"
"301","133_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",435.444351236282,0.105545851399845,-0.00297701149425287,0.150256319152954,1.18895969924358,0.465891554222889,451.019910051174,-0.376291390432634,358.23788105947,286.501249375312,355.260869565217,0.965398265201105,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",208772,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"133_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.965465917428956
"302","133_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",1,"G-2000",434.150736844028,0.279254235270555,-0.0296501749125437,3.41211316738431,0.359243123811884,0.386647176411794,451.037296673313,0.359392629198351,355.831084457771,317.988005997001,326.180909545227,0.962509185473643,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",208772,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"133_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.962560613160299
"303","133_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",2,"G-2000",428.915882858921,0.761207715792354,0.0276311844077961,1.53386859958971,0.347449387670005,0.911744627686157,450.427592897451,-0.13620127167901,302.246876561719,367.875062468766,329.878060969515,0.952183124750978,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",208772,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"133_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","0",0.952241580272309
"304","133_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",3,"G-2000",405.733246490655,0.866442514849175,-0.0016111944027986,0.835042513967966,0.411561052094303,0.80660019990005,451.106821785307,0.0757179370696652,345.354822588706,310.901549225387,343.743628185907,0.899328017584239,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",208772,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"133_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.899417226467379
"305","133_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",4,"G-2000",435.126090764618,0.629349187425137,0.0431484257871064,1.09418468546987,0.867170329857921,0.537286856571714,451.120068344228,-0.488670928390455,316.201899050475,324.447776111944,359.350324837581,0.964454215051422,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",208772,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"133_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","1",0.964546073868286
"306","133_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",5,"G-2000",408.76177104083,0.942245406822439,0.00924287856071964,2.56866113214343,1.4969835848071,2.57752123938031,448.961649641429,0.344169750810994,347.508745627186,295.739630184908,356.751624187906,0.910324599187991,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",208772,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"133_5",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","1",0.910460328554331
"307","133_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",6,"G-2000",435.684808494453,0.163901839364088,0.0238150924537731,0.319871599434283,0.621240818255472,0.684225887056472,451.129630567716,0.055039019928096,307.63768115942,360.909545227386,331.452773613193,0.965652473021873,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",208772,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"133_6",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","0",0.965764115174996
"308","133_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",7,"G-2000",430.719042926987,0.223976845750425,-0.000920039980009995,1.79033664152124,0.124291588668146,0.611543728135932,451.092123128386,0.0853397728185907,352.985507246377,294.949025487256,352.065467266367,0.954757848047346,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",208772,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"133_7",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.954836098533247
"309","133_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",8,"G-2000",406.263680430235,0.418211594404898,-0.0171674162918541,1.08521485272164,0.653335350674213,0.0853888055972014,451.581620104548,-0.709800308697451,328.007496251874,361.152423788106,310.84007996002,0.899490815368683,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",208772,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"133_8",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","0",0.899646182092572
"310","133_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",9,"G-2000",432.290138478611,0.559025113295652,0.0678535732133933,0.319718785206797,1.79257713514093,1.20636431784108,449.986363917391,0.101743020135167,305.587206396802,320.972013993003,373.440779610195,0.960643325194519,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",208772,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"133_9",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","1",0.960673862903924
"311","134_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",417.162248842929,0.397774709647086,-0.0354032983508246,1.36647789694103,0.46214629211974,0.463543228385807,450.82038647961,-0.725003462030035,382.337331334333,270.728635682159,346.934032983508,0.925169978147823,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",772997,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"134_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.925340249362917
"312","134_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",1,"G-2000",432.32121563963,0.328510011810175,-0.0689765117441279,0.157508763447101,0.72282311556017,0.900941029485257,450.853228556522,0.378315582085607,379.524237881059,309.928035982009,310.547726136932,0.958820326895712,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",772997,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"134_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.958895685462373
"313","134_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",2,"G-2000",433.009862558421,0.744547213889305,-0.0150309845077461,0.405380413822089,0.935755944131334,0.565584207896052,451.148849892304,-0.15677437440073,344.966516741629,325.097951024488,329.935532233883,0.959710559026995,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",772997,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"134_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.959793785713489
"314","134_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",3,"G-2000",433.192872727136,0.124526088130765,0.0612983508245877,0.46062896516097,1.09456196458046,0.987276361819091,450.540962377061,0.0261387676001999,279.875062468766,378.951524237881,341.173413293353,0.961429363829083,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",772997,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"134_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","0",0.961494978040629
"315","134_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",4,"G-2000",430.191353414893,0.759744912025737,-0.0204707646176912,0.222715087955417,0.555236634317091,0.672384307846077,451.417904123788,0.180683405071364,324.894552723638,370.681659170415,304.423788105947,0.952940783049999,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",772997,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"134_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","0",0.952978048688396
"316","134_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",5,"G-2000",426.357819192554,0.57505246943988,0.0929030484757621,2.70364979827086,0.937918796532884,0.319810594702649,450.810150972264,0.176649524036932,298.984507746127,309.127936031984,391.887556221889,0.945685146372818,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",772997,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"134_5",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","1",0.945759136685424
"317","134_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",6,"G-2000",430.512723195402,0.227690181776502,0.0396291854072964,2.42682550954623,0.65705861053998,0.305730134932534,451.286977406197,-0.0090196668190055,309.213893053473,341.943028485757,348.84307846077,0.95389682500239,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",772997,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"134_6",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","1",0.953966643730345
"318","134_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",7,"G-2000",434.645760223938,0.884853538855172,0.043303848075962,2.7477782033968,0.814868158715592,0.541981009495252,450.748677673663,0.24741080272096,305.393803098451,345.908545727136,348.697651174413,0.964168503131226,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",772997,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"134_7",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","1",0.964275175397445
"319","134_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",8,"G-2000",430.365019631634,0.256725277445427,-0.142635682158921,1.49658571528436,0.633796813206047,1.11949125437281,450.408380981159,-0.205288632336132,400.484257871064,341.667166416792,257.848575712144,0.955417427117337,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",772997,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"134_8",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.955499581722119
"320","134_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",9,"G-2000",434.984959962419,0.357283205758921,0.114503248375812,1.03114107772734,0.317194371673828,0.318795602198901,451.221302056172,-0.0349615382281859,274.008995502249,337.47876061969,388.512243878061,0.963976889356318,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",772997,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"134_9",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","1",0.964016898094648
"321","135_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",432.302443823088,0.648729549684858,0.00562468765617191,1.74576029283808,0.328681062734298,0.162330334832584,451.188815322339,0.317063735466367,335.787106446777,322.801099450275,341.411794102949,0.958034857249892,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",173026,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"135_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","1",0.958140869503252
"322","135_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",1,"G-2000",427.073756897201,0.46012609357996,-0.0448145927036482,1.97928146763468,0.599726104894403,0.215216391804098,450.983000858221,-0.256497893703998,335.325837081459,374.16291854073,290.511244377811,0.946911503599508,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",173026,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"135_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","0",0.946984157018068
"323","135_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",2,"G-2000",412.77524825932,0.824075247392354,-0.0485637181409295,1.55121173421539,0.257143459715902,0.303283858070965,450.902126388206,0.195194938495252,365.208895552224,318.145927036482,316.645177411294,0.915340212467818,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",173026,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"135_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.91544311748031
"324","135_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",3,"G-2000",433.7891961001,0.554513107681609,-0.0083488255872064,4.41131766809595,0.620093084064568,0.221152923538231,451.50147984043,0.222323570129585,363.449275362319,281.450274862569,355.100449775112,0.960721852139577,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",173026,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"135_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.960770264260064
"325","135_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",4,"G-2000",433.017619436932,0.711876901288656,-0.0522978510744628,1.61944214258071,0.303100654525003,0.612489255372314,450.878494577261,-0.486014299036682,355.876061969015,340.545727136432,303.578210894553,0.960368191009101,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",173026,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"135_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.960386500232008
"326","135_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",5,"G-2000",428.218736990655,0.132831280491084,0.129022988505747,1.35324367229835,0.643896984028336,3.04483708145927,448.862968629535,-0.326837501208596,353.144427786107,164.688155922039,482.167416291854,0.953927994718914,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",173026,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"135_5",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","1",0.954007719322646
"327","135_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",6,"G-2000",422.341922955472,0.315403920267966,-0.127446776611694,0.330564528435932,0.353963709786307,1.11514492753623,450.715315468316,-0.434276414481109,385.305847076462,356.835082458771,257.859070464768,0.936972442332513,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",173026,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"135_6",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.937048084369259
"328","135_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",7,"G-2000",428.933393782859,0.327403839628976,0.0717156421789105,1.09007200170935,0.292925353377681,0.0817346326836582,451.742242626337,0.732978068317141,306.265367316342,315.753623188406,377.981009495252,0.949369032410407,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",173026,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"135_7",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","1",0.949509152142
"329","135_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",8,"G-2000",431.006683178961,0.782938847488906,-0.0517891054472764,0.91229339721999,0.15796185182967,0.380449775112444,451.223393275562,0.314385292147776,404.553223388306,242.682658670665,352.764117941029,0.95510578618814,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",173026,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"135_8",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.955195784620469
"330","135_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",9,"G-2000",433.27120453948,0.51424600187956,0.0683993003498251,0.26449523994048,0.216941032873493,0.974797101449275,450.910254390805,0.0691146088813593,305.84207896052,319.916541729135,374.241379310345,0.960796254173927,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",173026,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"135_9",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","1",0.960881240380847
"331","136_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",429.661947606047,0.684544809718341,-0.0150419790104948,1.19679154807326,0.816492398689106,0.69167916041979,451.045048730135,0.360113604205797,350.689655172414,313.662668665667,335.647676161919,0.952527988416547,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",477478,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"136_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.952592094327851
"332","136_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",1,"G-2000",432.427502058321,0.190712993597116,-0.0283328335832084,1.49937703921139,0.263370120467716,0.495172413793103,451.019339468866,-0.131207712910945,372.835582208896,282.661669165417,344.502748625687,0.958678432971978,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",477478,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"136_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.958778181369253
"333","136_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",2,"G-2000",430.769488627386,0.792760194103598,0.0371019490254873,1.70998848683708,3.90817515181609,0.0259880059970015,451.642167754473,0.562021518817691,292.667166416792,377.56371814093,329.769115442279,0.953743773765256,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",477478,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"136_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","0",0.953784919528519
"334","136_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",3,"G-2000",428.172094749525,0.0838683876961019,-0.0487581209395302,0.557648951578961,0.947049375624238,0.770435282358821,450.650922804398,-0.65523626705987,349.453773113443,349.850574712644,300.695652173913,0.949980778321645,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",477478,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"136_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","0",0.950119201099185
"335","136_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",4,"G-2000",427.696061546277,0.650392966466817,-0.00329835082458771,0.483644698792104,0.147265253237356,0.390489755122439,451.222372768066,-0.578031730133383,345.624687656172,312.048975512244,342.326336831584,0.94782842855567,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",477478,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"136_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","True Imitiation","0","-1",0.947860938105829
