"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","SL","Performance","group"
"1381","223_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",0,"G-2000",405.582186174213,0.0104911027762924,0,0.507073675721339,0.369128498438131,18.9628270864568,434.625957736532,0.133053546505041,0.933130926593912,".",553044,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"223_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.93317524863546,"0.1_1_0.25"
"1382","223_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",1,"G-2000",322.126192723083,0.00675485054098811,0,1.11008803563073,2.33181589287406,28.205023988006,426.17858266037,-0.0692350912312454,0.755832074422605,".",553044,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"223_1",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.755847914065151,"0.1_1_0.25"
"1383","223_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",2,"G-2000",390.514767896102,0.0174487813271179,0,1.58266075367566,0.403700480604198,14.9931809095452,437.672726633883,-0.0118720009136812,0.89225733661199,".",553044,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"223_2",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.892252918977908,"0.1_1_0.25"
"1384","223_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",3,"G-2000",398.792284416542,0.00109805592291093,0,0.443246665942629,1.62199938249825,24.6795607196402,428.990738774713,-0.00172792148119505,0.9295912955572,".",553044,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"223_3",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.929605812833107,"0.1_1_0.25"
"1385","223_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",4,"G-2000",331.741720292974,0.0293191499570885,0,0.364225057650975,0.0402238285090664,2.40383608195902,448.848039251924,0.0936622648622909,0.739269768291932,".",553044,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"223_4",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.739095843764571,"0.1_1_0.25"
"1386","223_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",5,"G-2000",403.353694526737,0.0365146125954668,0,0.579738843291954,0.10377404896973,22.6208955522239,430.883032190905,0.0257630330924323,0.936108501587537,".",553044,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"223_5",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.936109487709019,"0.1_1_0.25"
"1387","223_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",6,"G-2000",370.830473038831,0.00108715111348806,0,0.337651297789405,0.987587960176312,21.407612193903,432.36603816072,0.038099774992277,0.857664246174877,".",553044,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"223_6",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.857677153867911,"0.1_1_0.25"
"1388","223_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",7,"G-2000",401.214726778111,0.010009397550957,0,0.679996684912844,0.379430677619885,18.9515267366317,434.122480309745,0.00983976138621127,0.924214780183672,".",553044,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"223_7",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.924197075654423,"0.1_1_0.25"
"1389","223_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",8,"G-2000",379.524138975612,0.00163037464362204,0,0.485933436483108,1.05087360666257,28.9428865567216,425.422457588706,0.0382600391439867,0.89220487478609,".",553044,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"223_8",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.892111199598522,"0.1_1_0.25"
"1390","223_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",9,"G-2000",396.327366421139,0.0209440213914013,0,0.646388682393753,0.22666505094933,13.9684062968516,439.10130497941,-0.0430789978290528,0.902522178216369,".",553044,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"223_9",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.902587539428341,"0.1_1_0.25"
"1391","224_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",0,"G-2000",387.340669315992,0.0166182612724622,0,0.235000547247076,0.125912914798241,20.7047176411794,432.666925116292,0.0425078951520737,0.895215675988673,".",887563,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"224_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.8952398411593,"0.1_1_0.25"
"1392","224_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",1,"G-2000",405.791258455322,0.00174763360328356,0,1.01191774024328,1.69460525491604,22.2152138930535,431.371118937631,-0.0054840109716058,0.940674756708446,".",887563,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"224_1",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.940701035930949,"0.1_1_0.25"
"1393","224_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",2,"G-2000",372.981057236981,0.044584799083963,0,0.370537750088906,0.0651100934131334,25.3240459770115,428.049588133833,-0.0279101229357843,0.871349015466471,".",887563,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"224_2",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.871350113576947,"0.1_1_0.25"
"1394","224_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",3,"G-2000",403.73336737911,0.0201325212482679,0,0.491873744610445,0.178837822408011,18.7151589205397,434.86252721959,0.0795346784129737,0.928413959817572,".",887563,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"224_3",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.928416090391801,"0.1_1_0.25"
"1395","224_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",4,"G-2000",398.867281802998,0.0163463583020365,0,0.64102752363963,0.339391683682239,21.0443203398301,432.74526634013,-0.0413874729250165,0.921700586661079,".",887563,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"224_4",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.921713795222651,"0.1_1_0.25"
"1396","224_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",5,"G-2000",400.224227829885,0.00964912193763168,0,0.580063356676412,0.470349156992349,18.9576916541729,434.965826098101,-0.0428905342606728,0.920103700391737,".",887563,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"224_5",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.920127982053513,"0.1_1_0.25"
"1397","224_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",6,"G-2000",381.228426489615,0.00125496383835378,0,0.371645334215392,1.01482875656302,27.3342953523238,426.750493884958,-0.0102838095465694,0.893372773720676,".",887563,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"224_6",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.893328612274284,"0.1_1_0.25"
"1398","224_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",7,"G-2000",401.729370041729,0.00440636378328406,0,0.621573844538781,0.735916838886907,31.3264172913543,423.734836554473,-0.0180930751096517,0.948059724604169,".",887563,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"224_7",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.948067837207633,"0.1_1_0.25"
"1399","224_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",8,"G-2000",359.11235247936,0.0100617041179719,0,0.148197543162939,0.144236409402464,21.5235627186407,431.857519030285,-0.0209704963580049,0.831510915763577,".",887563,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"224_8",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.831552854019375,"0.1_1_0.25"
"1400","224_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",9,"G-2000",396.381059925087,0.0471982592042219,0,0.78123374765962,0.138024258035457,27.0337136431784,427.290165242479,0.0782813532969811,0.927643535307327,".",887563,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"224_9",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.927662493004369,"0.1_1_0.25"
"1401","225_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",0,"G-2000",400.047313225937,0.00102198549785008,0,0.508141644902149,1.41845723886722,17.4456421789105,436.116487366767,0.0214992608858088,0.91730394937392,".",175792,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"225_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.917294633003644,"0.1_1_0.25"
"1402","225_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",1,"G-2000",405.703898330535,0.0176252166179426,0,0.548038354012294,0.276319750995107,24.1587756121939,429.65188364088,0.0389830663880614,0.944271410561004,".",175792,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"225_1",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.944261886838691,"0.1_1_0.25"
"1403","225_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",2,"G-2000",412.433470176062,0.0240927773864713,0,0.819061336464368,0.331056019378741,17.2339590204898,435.761321604198,0.119987549047296,0.946447444752717,".",175792,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"225_2",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.946466447865869,"0.1_1_0.25"
"1404","225_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",3,"G-2000",406.240984244428,0.0193117702330065,0,0.608180894230635,0.243188014389255,17.0103353323338,436.554040630185,0.0208479130637386,0.930605204369917,".",175792,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"225_3",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.930562877526002,"0.1_1_0.25"
"1405","225_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",4,"G-2000",371.159247514943,0.0138445822423153,0,0.148005014738271,0.416304552726139,17.5056741629185,435.922947478761,-0.0853575605985551,0.85144546315009,".",175792,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"225_4",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.851433148132278,"0.1_1_0.25"
"1406","225_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",5,"G-2000",396.778235907096,0.0353091293298641,0,0.607350248069265,0.109216539125277,26.7178335832084,427.061270164218,-0.00478454640583313,0.929067573203331,".",175792,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"225_5",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.929089719970445,"0.1_1_0.25"
"1407","225_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",6,"G-2000",404.639673822739,0.0199818459843768,0,0.423341809606147,0.173698154710715,19.1725967016492,434.626257997251,-0.0198073428196785,0.930939061288175,".",175792,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"225_6",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.931006045716866,"0.1_1_0.25"
"1408","225_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",7,"G-2000",368.055887907046,0.00605876329623871,0,0.220491780188656,0.418819760608691,20.1212948525737,433.794051063468,-0.103235828287397,0.848413067400983,".",175792,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"225_7",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.848457665578259,"0.1_1_0.25"
"1409","225_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",8,"G-2000",408.093407417641,0.00186716222149585,0,0.606285880588456,1.00749630813063,18.5607926036982,434.810441184858,-0.00265946353407146,0.938533507657785,".",175792,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"225_8",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.938554755735826,"0.1_1_0.25"
"1410","225_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",9,"G-2000",401.251387565767,0.000910665039177886,0,0.48317750475927,2.73090043522989,17.7857176411794,435.040452538481,0.0631691473905413,0.922334971794998,".",175792,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"225_9",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.922331211326319,"0.1_1_0.25"
"1411","226_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",0,"G-2000",393.916752876962,0.042666645693955,0,0.522366287989755,0.0797450816495667,22.9661124437781,430.60391000045,-0.0717109259187639,0.914768423776544,".",565304,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"226_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.914800687426527,"0.1_1_0.25"
"1412","226_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",1,"G-2000",402.262835981359,0.0106520343122743,0,0.424284175567116,0.320964928934998,19.2255877061469,434.128116024538,0.00328972148458441,0.926669787501742,".",565304,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"226_1",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.926599363489791,"0.1_1_0.25"
"1413","226_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",2,"G-2000",389.41046346002,0.0228634163166222,0,0.432407817941679,0.0672164763843478,15.32588005997,437.493504332084,0.0890299603175114,0.89007318713839,".",565304,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"226_2",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.890094274781355,"0.1_1_0.25"
"1414","226_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",3,"G-2000",383.995557395602,0.0352624097714855,0,0.515760359271964,0.161860453165417,34.9136111944028,420.5927454,-0.0819792249126562,0.913039181367118,".",565304,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"226_3",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.912986639915549,"0.1_1_0.25"
"1415","226_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",4,"G-2000",405.880764516142,0.055839302012972,0,0.672964549577011,0.0446760841671864,19.1472293853073,434.394600294703,0.0348817961938118,0.934363404777456,".",565304,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"226_4",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.934359598947094,"0.1_1_0.25"
"1416","226_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",5,"G-2000",349.788677803773,0.00479460055495247,0,1.42832651461819,2.6825884410085,11.4517591204398,441.346341913743,-0.0383847091800869,0.792355994880736,".",565304,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"226_5",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.792549171897602,"0.1_1_0.25"
"1417","226_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",6,"G-2000",363.181454386922,0.0015238429670097,0,0.154423479982274,1.55858725506147,13.6434442778611,438.586709921689,-0.00926655525188386,0.828060874448375,".",565304,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"226_6",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.828072183153405,"0.1_1_0.25"
"1418","226_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",7,"G-2000",407.435473056622,0.0282308481872849,0,0.734928089448726,0.159185941316072,17.650928035982,435.323226627236,-0.0421963544929895,0.935924430323333,".",565304,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"226_7",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.935937823059246,"0.1_1_0.25"
"1419","226_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",8,"G-2000",395.779171247626,0.0356107937886722,0,0.505435723888906,0.0848096691321589,17.5399135432284,436.140174082659,0.00371214060536722,0.907482868622008,".",565304,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"226_8",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.907458644643491,"0.1_1_0.25"
"1420","226_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",9,"G-2000",394.38466183933,0.0238454903204868,0,0.46391576052089,0.105004737103628,20.8695712143928,432.249437683608,0.0228420188295564,0.912437542457067,".",565304,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"226_9",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.91240063596799,"0.1_1_0.25"
"1421","227_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",0,"G-2000",373.397546656272,0.0376530606368456,0,0.303771859789805,0.0715115394174063,17.1974412793603,435.609615062769,-0.036362112184952,0.857166919702583,".",701134,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"227_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation",0.857183895269317,"0.1_1_0.25"
