"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","SL","Performance","group"
"2069","285_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",8,"G-2000",434.148506058271,0.11813409749018,0,0.13418463517087,1.30355862888191,0.481897051474263,450.587419236832,-0.0861162061247376,0.963463015225827,".",877459,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"285_8",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.963516706244475,"0.1_0.01_0.25"
"2070","285_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",9,"G-2000",436.513946527636,0.688178584928386,0,0.267765001778761,1.92826884964868,1.00819490254873,450.283808983608,0.339434183596452,0.969369732949068,".",877459,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"285_9",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.969419592307674,"0.1_0.01_0.25"
"2071","286_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",432.690138141229,0.336869250757986,0,1.38559745869965,0.279431748384958,0.0878910544727636,451.484045875762,-0.709736207641829,0.958256527464625,".",677060,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"286_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.958373041293015,"0.1_0.01_0.25"
"2072","286_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",1,"G-2000",406.147517010195,0.123401338258661,0,0.243025668996817,0.901757290110875,0.595997501249375,450.823849673213,0.738023579904798,0.900812065151875,".",677060,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"286_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.900900689492354,"0.1_0.01_0.25"
"2073","286_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",2,"G-2000",426.91467289985,0.586730243629785,0,0.137465634264903,0.99532367269945,1.06566316841579,450.487983943728,0.358771692810545,0.94763976289756,".",677060,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"286_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.947671609711964,"0.1_0.01_0.25"
"2074","286_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",3,"G-2000",429.347092611744,0.563293344592104,0,0.793633012432884,2.37223250996252,0.00586706646676662,451.417044843878,-0.119087795273663,0.950973422219281,".",677060,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"286_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.951109616962366,"0.1_0.01_0.25"
"2075","286_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",4,"G-2000",435.023623923888,0.528973141731334,0,2.23544447882109,0.788634173090355,0.446147926036982,450.80347017976,-0.122870698399675,0.964930477994648,".",677060,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"286_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.964996173943427,"0.1_0.01_0.25"
"2076","286_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",5,"G-2000",429.918961663468,0.0973824244992704,0,0.186767731122339,2.2289623698086,0.520792103948026,451.127581166017,0.37320730232069,0.952903296123537,".",677060,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"286_5",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.952987535260576,"0.1_0.01_0.25"
"2077","286_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",6,"G-2000",425.624836153623,0.35081013498096,0,0.377237227164623,0.161815006074058,0.980972513743128,450.081363349075,0.293375321382159,0.945538565523111,".",677060,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"286_6",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.945661986505129,"0.1_0.01_0.25"
"2078","286_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",7,"G-2000",434.534485587856,0.413278852385107,0,2.23396582338881,0.50139056667961,0.390601699150425,451.011382529785,-0.192695254725172,0.963422651046664,".",677060,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"286_7",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.963466782480061,"0.1_0.01_0.25"
"2079","286_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",8,"G-2000",430.171756682809,0.761056391326737,0,1.16608766345827,0.956795367401099,0.0059880059970015,451.163699806547,-0.432685662150025,0.953376222952177,".",677060,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"286_8",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.953471560028568,"0.1_0.01_0.25"
"2080","286_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",9,"G-2000",422.246561883608,0.410365988357571,0,0.410020360528985,1.08632813452399,0.182161419290355,451.083417812194,-0.289409418321289,0.935999836457776,".",677060,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"286_9",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.936072010652823,"0.1_0.01_0.25"
"2081","287_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",379.221073230135,0.477089539192754,0,0.443284868527936,0.150377573474618,1.39228785607196,450.269203207096,-0.129266934646527,0.841988140327906,".",967547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"287_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.842209661529342,"0.1_0.01_0.25"
"2082","287_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",1,"G-2000",435.654243768916,0.446015426485857,0,0.212883300582039,0.46229455345962,0.97583808095952,450.457956330935,0.224369731305247,0.967046421987731,".",967547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"287_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.967136305721852,"0.1_0.01_0.25"
"2083","287_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",2,"G-2000",418.729866177311,0.297514657964968,0,0.136988702500855,0.114391820701509,1.22455522238881,450.547514551174,-0.556324318286057,0.929250240376813,".",967547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"287_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.929380037962125,"0.1_0.01_0.25"
"2084","287_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",3,"G-2000",433.539213510795,0.771868109118241,0,0.991677747546327,0.270370308766902,1.60674862568716,449.690138647126,0.224837928975312,0.964005225762047,".",967547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"287_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.964084324408535,"0.1_0.01_0.25"
"2085","287_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",4,"G-2000",432.270906787006,0.821096367542129,0,0.585776688763118,0.149699327192704,0.171074962518741,451.191381027286,0.338096614428586,0.957998820732078,".",967547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"287_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.95806552377574,"0.1_0.01_0.25"
"2086","287_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",5,"G-2000",435.921015096352,0.209993911196687,0,0.216544470465102,0.310022823743598,0.485075462268866,450.28768510005,0.0378362330833583,0.968055418171127,".",967547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"287_5",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.968094463874787,"0.1_0.01_0.25"
"2087","287_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",6,"G-2000",433.688198077211,0.740161198156372,0,0.766843729368366,0.545855593868466,0.940515242378811,450.291546718991,0.507980485178261,0.963056211307845,".",967547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"287_6",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.963127558661141,"0.1_0.01_0.25"
"2088","287_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",7,"G-2000",434.032248410545,0.149611317022089,0,1.02180374853708,1.17476967246297,0.229291854072964,451.663561911394,0.350480509622939,0.960921207168761,".",967547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"287_7",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.960963613211933,"0.1_0.01_0.25"
"2089","287_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",8,"G-2000",414.329296066117,0.635403107969665,0,1.17422176423053,3.46736375654373,0.190151924037981,451.277918793703,0.787864742677261,0.917997623317651,".",967547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"287_8",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.918124461249174,"0.1_0.01_0.25"
"2090","287_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",9,"G-2000",421.434157461019,0.0983175639877511,0,1.17329118342764,0.696065338984957,0.553717141429285,450.776935785757,-0.155222471283408,0.934834096523917,".",967547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"287_9",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.93490621193032,"0.1_0.01_0.25"
"2091","288_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",433.497636433183,0.854482887862319,0,1.59184690877311,1.02684788735247,1.60955972013993,449.629648236882,-0.0141852809517241,0.9640595392414,".",785442,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"288_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.964121556781327,"0.1_0.01_0.25"
"2092","288_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",1,"G-2000",434.146056746327,0.852266693655722,0,1.80685159373063,0.291245465552674,0.736427286356822,451.414230896952,0.48817276715064,0.961668437225546,".",785442,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"288_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.96174650029018,"0.1_0.01_0.25"
"2093","288_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",2,"G-2000",425.003198137281,0.386816511022339,0,1.52722184457271,0.801165882145577,0.364454272863568,451.392819083808,-0.445372384204448,0.941443067596939,".",785442,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"288_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.941537348777302,"0.1_0.01_0.25"
"2094","288_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",3,"G-2000",432.67809732009,0.662525051858541,0,0.251852690306976,1.5243084787916,0.297060469765117,451.453963584458,-0.217053944521089,0.958318303519958,".",785442,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"288_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.958410230546452,"0.1_0.01_0.25"
"2095","288_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",4,"G-2000",423.392078148676,0.898588203807796,0,2.08684737512294,1.32439372524288,0.655049975012494,451.405934389555,0.285855712201649,0.937770465145627,".",785442,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"288_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.937940877364046,"0.1_0.01_0.25"
"2096","288_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",5,"G-2000",434.66946134083,0.230867448720175,0,1.23633545396302,0.249143193786457,0.430632183908046,451.420270014393,-0.635970985282809,0.962838263142963,".",785442,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"288_5",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.962893095888165,"0.1_0.01_0.25"
"2097","288_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",6,"G-2000",433.203122044578,0.71619164413958,0,0.797581673876112,0.952788311457471,0.337762618690655,451.504263048276,-0.395520646236832,0.959359553776916,".",785442,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"288_6",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.959466294116162,"0.1_0.01_0.25"
"2098","288_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",7,"G-2000",434.486567188106,0.291817748166207,0,0.433524232042649,0.205778172307741,2.28218790604698,449.973418633933,-0.436273317351524,0.965527779996089,".",785442,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"288_7",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.965582741547616,"0.1_0.01_0.25"
"2099","288_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",8,"G-2000",434.233671774713,0.836194310617191,0,0.219571903006117,0.843673957513293,0.718289855072464,451.019677187556,0.0244631805098951,0.962717996674316,".",785442,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"288_8",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.962782099624752,"0.1_0.01_0.25"
"2100","288_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",9,"G-2000",428.33153542004,0.604979154585757,0,1.1971309174038,0.768900559535332,0.666848075962019,450.372996756322,0.369091780054823,0.950981557881964,".",785442,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"288_9",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"PB","Stimulus Enhancement",0.951059540658456,"0.1_0.01_0.25"
"2311","307_sd_env_0.25_env_change_0.25_env_change_rate_1_IL_type_Guided_",0,"G-2000",406.625791346377,0.283848247262209,0,0.73766884112074,0.572440456225887,21.4092488755622,431.600589132384,-0.0370312637669628,0.942096380059107,".",737062,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",1,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"307_0",1,0.25,"Change: 0.25 (1)","0.25 (1)","Change: 1z","Env SD: 0.25","PB",0.25,1,0.25,"PB","Stimulus Enhancement",0.942134467804569,"0.25_1_0.25"
"2312","307_sd_env_0.25_env_change_0.25_env_change_rate_1_IL_type_Guided_",1,"G-2000",408.165814123988,0.0282120606078556,0,0.515962489522139,0.864799326908696,21.11068015992,432.116966744678,0.0162223956242174,0.944570890699078,".",737062,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",1,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"307_1",1,0.25,"Change: 0.25 (1)","0.25 (1)","Change: 1z","Env SD: 0.25","PB",0.25,1,0.25,"PB","Stimulus Enhancement",0.944572524422903,"0.25_1_0.25"
"2313","307_sd_env_0.25_env_change_0.25_env_change_rate_1_IL_type_Guided_",2,"G-2000",401.163454727836,0.17293605534937,0,0.710526958043178,0.538715970803848,22.2728190904548,431.295391654223,0.00340238674073173,0.930077695016924,".",737062,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",1,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"307_2",1,0.25,"Change: 0.25 (1)","0.25 (1)","Change: 1z","Env SD: 0.25","PB",0.25,1,0.25,"PB","Stimulus Enhancement",0.930136195495118,"0.25_1_0.25"
"2314","307_sd_env_0.25_env_change_0.25_env_change_rate_1_IL_type_Guided_",3,"G-2000",403.466612661969,0.0295780766154838,0,0.524262467968066,0.93339162926037,17.8874887556222,435.810422396852,-0.0136691792306082,0.925757867152627,".",737062,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",1,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"307_3",1,0.25,"Change: 0.25 (1)","0.25 (1)","Change: 1z","Env SD: 0.25","PB",0.25,1,0.25,"PB","Stimulus Enhancement",0.925784680510852,"0.25_1_0.25"
"2315","307_sd_env_0.25_env_change_0.25_env_change_rate_1_IL_type_Guided_",4,"G-2000",409.958415203049,0.201532661551929,0,0.957949290765467,0.569207091301799,18.3206891554223,434.963351781559,0.0167736332736405,0.942506344228483,".",737062,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",1,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"307_4",1,0.25,"Change: 0.25 (1)","0.25 (1)","Change: 1z","Env SD: 0.25","PB",0.25,1,0.25,"PB","Stimulus Enhancement",0.942512543927913,"0.25_1_0.25"
"2316","307_sd_env_0.25_env_change_0.25_env_change_rate_1_IL_type_Guided_",5,"G-2000",415.002396616542,0.0712528091448826,0,0.685320277189355,0.36921693236032,15.5105177411294,436.89627595992,-0.017421596068084,0.949840357156104,".",737062,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",1,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"307_5",1,0.25,"Change: 0.25 (1)","0.25 (1)","Change: 1z","Env SD: 0.25","PB",0.25,1,0.25,"PB","Stimulus Enhancement",0.949887695208035,"0.25_1_0.25"
"2317","307_sd_env_0.25_env_change_0.25_env_change_rate_1_IL_type_Guided_",6,"G-2000",390.890686910945,0.467166300486757,0,0.45811545702049,0.366986446454923,22.6466866566717,430.825059087406,0.0520922070654584,0.90721014453792,".",737062,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.25,0.05,"random",1,"ChooseParentLearnSelf","Guided","Random","true","false","false",1,0,"true",0,"307_6",1,0.25,"Change: 0.25 (1)","0.25 (1)","Change: 1z","Env SD: 0.25","PB",0.25,1,0.25,"PB","Stimulus Enhancement",0.90730722056639,"0.25_1_0.25"
