"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","sch_num_n1","sch_num_0","sch_num_1","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","SL","ScheduleFactor","scheduleMode","Performance"
"11","110_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",0,"G-2000",303.913024337203,0.875750571202549,-0.076728135932034,2.10704008053473,0.271541652189321,5.20359370314843,446.825580127136,0.00523444577792778,481.471264367816,113.785607196402,404.743128435782,0.68031579969931,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",901028,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"110_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","-1",0.7
"12","110_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",1,"G-2000",378.583139382559,0.00308581342323873,0.170439780109945,0.0814646543515792,2.44126250709545,17.8832523738131,435.540175905347,-0.105274538580097,288.248875562219,253.062468765617,458.688655672164,0.86917338493388,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",901028,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"110_1",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","1",0.869226676036504
"13","110_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",2,"G-2000",307.883738507851,0.470898073708096,-0.134673663168416,0.0255985886734962,0.576944439923238,2.33234532733633,449.389955635232,-0.060741690535955,400.7996001999,333.074462768616,266.125937031484,0.685356481762104,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",901028,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"110_2",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","-1",0.7
"14","110_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",3,"G-2000",361.275191933255,0.105233611967771,-0.805953023488256,0.957163268908346,0.483355306013243,33.3047806096952,421.62100981914,-0.0145579969518655,869.546726636682,66.8595702148926,63.5937031484258,0.856719587563378,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",901028,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"110_3",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","-1","-1",0.856871890915087
"15","110_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",4,"G-2000",399.830263252074,0.261935366542629,-0.916264867566217,0.605291197752074,0.24924731435967,24.3621034482759,429.587718783908,-0.0345588429294063,939.987506246877,36.2898550724638,23.7226386806597,0.930712172440178,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",901028,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"110_4",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","-1","-1",0.930730199606096
"16","110_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",5,"G-2000",406.112343171864,0.20232245100035,-0.91435932033983,0.922099523594153,0.550132753417241,23.4882748625687,430.267536409245,-0.0708029847911096,937.616691654173,39.1259370314843,23.2573713143428,0.943847024421781,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",901028,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"110_5",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","-1","-1",0.943860061023972
"17","110_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",6,"G-2000",322.260621574063,0.112586634213337,-0.0542663668165917,0.394944328965573,0.382763996246863,1.37796951524238,450.093368572064,0.0105948674703179,352.586706646677,349.092953523238,298.320339830085,0.716122751880115,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",901028,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"110_6",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","-1",0.715986157708667
"18","110_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",7,"G-2000",370.899571004748,0.00281081416742984,0.0320234882558721,0.190906704324083,3.29183694252674,20.4035822088956,432.587562550425,0.0156913036469995,291.595202398801,384.786106946527,323.618690654673,0.857300453664133,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",901028,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"110_7",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","0",0.857397676479692
"19","110_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",8,"G-2000",394.113274023788,0.00157173214927751,-0.122752123938031,0.302577822812544,1.56547172787656,21.3978635682159,432.481413274213,0.026806932939923,400.987006496752,320.778110944528,278.234882558721,0.91128096262293,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",901028,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"110_8",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","-1",0.911283726715678
"20","110_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",9,"G-2000",400.116338583208,0.00144137367952906,0.0731954022988506,0.468713437798201,0.552519353044578,26.9949750124938,427.096790209595,-0.0232237750923119,295.817091454273,335.170414792604,369.012493753123,0.936820634231532,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",901028,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"110_9",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","1",0.936828250071497
"21","111_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",0,"G-2000",382.353795348326,0.240742471929135,-0.903035982008995,0.770714490913543,0.312522259841029,24.0675177411294,429.268381113693,0.0688345989428956,932.710144927536,37.615692153923,29.6741629185407,0.890644542879266,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",213795,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"111_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","-1","-1",0.890710362492453
"22","111_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",1,"G-2000",396.768881695352,0.00554937275226582,0.0452008995502249,0.53489922227976,0.250637822954683,17.3449995002499,436.197157745827,-0.0786298532588648,332.085457271364,290.628185907046,377.286356821589,0.909610727991572,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",213795,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"111_1",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","1",0.909609048682867
"23","111_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",2,"G-2000",388.061935893083,0.221206394997751,-0.916021989005497,0.983782903642279,0.280917696448976,25.3872583708146,428.837391163418,-0.0297551773917391,935.434782608696,45.1524237881059,19.4127936031984,0.904849843233369,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",213795,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"111_2",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","-1","-1",0.904916278033236
"24","111_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",3,"G-2000",306.086388877176,0.421981716277324,0.0129230384807596,1.24057581048191,0.18568852050158,1.8167756121939,449.461611133083,-0.00342347331466917,355.28035982009,276.51624187906,368.20339830085,0.681323534512781,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",213795,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"111_3",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","1",0.7
"25","111_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",4,"G-2000",322.903596512749,0.0824160669041046,-0.138438780609695,1.0420519209011,4.02082817093403,2.05584857571214,449.395595463618,0.116628290777656,460.793603198401,216.851574212894,322.354822588706,0.718339239392055,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",213795,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"111_4",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","-1",0.718528618821077
"26","111_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",5,"G-2000",402.245223086057,0.186949397023538,-0.914728635682159,0.919632232452874,0.317456234244528,23.3005397301349,430.904120869365,-0.0564564557938896,935.810594702649,43.1074462768616,21.0819590204898,0.933441509107993,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",213795,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"111_5",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","-1","-1",0.933491242261764
"27","111_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",6,"G-2000",390.332185364618,0.00195582570819536,0.0425927036481759,0.520142289602249,0.843202486286757,29.1692203898051,424.968228233483,-0.0736173120007948,331.102948525737,295.20139930035,373.695652173913,0.918437269426613,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",213795,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"111_6",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","1",0.918497335641206
"28","111_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",7,"G-2000",404.475531277011,0.0175817601369938,0.0257826086956522,0.484563523568416,0.19770447499975,21.6673703148426,432.165349061969,0.0432222641839409,299.770614692654,374.67616191904,325.553223388306,0.935892968610745,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",213795,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"111_7",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","0",0.935927723393234
"29","111_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",8,"G-2000",399.901059118691,0.00159284610671248,0.00283208395802099,0.535886352266567,1.7215274167916,23.8162233883058,429.199601453973,-0.0188869536869364,338.321339330335,320.525237381309,341.153423288356,0.931706412490343,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",213795,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"111_8",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","1",0.931736790444285
"30","111_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",9,"G-2000",404.892232606897,0.21779198390095,-0.917824587706147,0.916357071657121,0.329834389888756,20.9650044977511,432.304044126687,0.000270475377976063,939.35732133933,39.1099450274863,21.5327336331834,0.936605780976077,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",213795,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"111_9",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","-1","-1",0.936591359964801
"31","112_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",0,"G-2000",401.740367393353,0.00264266900628361,-0.0150379810094953,0.521035039925987,0.368295414187906,20.4720529735132,433.05414019935,-0.0444549359334138,360.04347826087,294.951024487756,345.005497251374,0.927647445342208,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",958611,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"112_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","-1",0.927690859180835
"32","112_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",1,"G-2000",320.539068545437,0.901207930143028,0.148999500249875,2.33914862302899,0.774933463772664,1.47121889055472,449.467554155372,0.0110586199385171,262.615692153923,325.769115442279,411.615192403798,0.712892619324259,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",958611,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"112_1",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","1",0.713152852930143
"33","112_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",2,"G-2000",403.547255601099,0.00138466687480265,0.0461069465267366,0.469031728807896,1.07294309852999,22.3567006496752,431.099327384708,0.163688214917561,325.762618690655,302.367816091954,371.869565217391,0.936102765883241,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",958611,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"112_2",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","0","1",0.93608880823184
"34","112_sd_env_0.25_env_change_0.1_env_change_rate_1_IL_type_Guided_",3,"G-2000",401.982839883258,0.245827503738681,-0.933423788105947,0.559149271176212,0.224152567769565,20.1270049975012,433.074257346127,-0.0759698611216224,951.153923038481,31.1159420289855,17.7301349325337,0.92816825865214,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",958611,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.25,0.1,0.05,"random",1,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"112_3",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.25","PB",0.1,1,0.25,"PB","True Imitiation","-1","-1",0.928207652762838
