"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","SL","Performance"
"21","100_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",0,"G-2000",214.779396809139,0.871164290609695,0,0.167159388269284,0.0924217190068343,0.688913043478261,336.899210632584,0.0622931646950175,0.637966164113291,".",344338,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"100_0",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.7
"22","100_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",1,"G-2000",168.456321261325,0.95981767576077,0,1.79297940787806,0.663139622523788,6.4296351824088,333.871956801149,-0.134812582645908,0.504890155827573,".",344338,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"100_1",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.7
"23","100_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",2,"G-2000",249.010670493453,0.0123879207059895,0,0.477963406671614,0.489486717532884,38.9313783108446,310.233572172714,-0.11966018782906,0.802272709165999,".",344338,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"100_2",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.802655459721887
"24","100_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",3,"G-2000",258.708112847576,0.0281453077195345,0,0.149798855679355,0.176522385492659,33.681155922039,313.940925178211,-0.0682432158195402,0.824162190612593,".",344338,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"100_3",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.824066224244954
"25","100_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",4,"G-2000",264.364928864668,0.00313644846326367,0,0.299834794049825,0.749090596393653,29.2869505247376,317.693178212744,-0.0115848469815742,0.832055562866077,".",344338,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"100_4",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.832139142401211
"26","100_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",5,"G-2000",257.082052771414,0.00110558217971346,0,0.169775981668346,1.51133185095692,40.814043978011,309.728822068066,-0.0111465469384208,0.830086962920536,".",344338,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"100_5",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.830023021606035
"27","100_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",6,"G-2000",260.215519016052,0.00444323143217766,0,0.26033935705932,0.726379915998801,40.5118515742129,310.881175758421,-0.143063465032884,0.836986299781022,".",344338,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"100_6",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.837025652586504
"28","100_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",7,"G-2000",247.36126125016,0.0158106676537826,0,2.84723786549875,1.81754654266717,30.5418245877061,317.542211193653,-0.0563909906107146,0.778882323279376,".",344338,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"100_7",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.7789870213485
"29","100_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",8,"G-2000",262.10862061077,0.0220324564307601,0,0.245455117627036,0.191112356401478,36.7434337831084,312.218544903598,-0.122189994235525,0.839599665776574,".",344338,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"100_8",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.839503690249084
"30","100_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",9,"G-2000",237.910165534268,0.00124606661369946,0,0.262170446658621,1.58481698287206,48.4515707146427,303.430164585607,0.0201016156532384,0.784180086120195,".",344338,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"100_9",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.784068933486493
"31","101_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",0,"G-2000",254.430088314543,0.0386205907447921,0,0.379735781073563,0.227528092099016,35.5932573713143,313.820658088306,0.217612930691537,0.810821578970102,".",655020,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"101_0",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.810749967400008
"32","101_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",1,"G-2000",206.954320887141,0.13567271148349,0,2.20322343042279,1.01541680407541,1.00051724137931,337.475437757621,0.0208177439083408,0.61378395352428,".",655020,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"101_1",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.7
"33","101_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",2,"G-2000",216.838090615142,0.0168169604191362,0,0.525925191952624,0.159633984634804,31.3767776111944,316.448828491754,0.0141713167921789,0.684824088324389,".",655020,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"101_2",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.7
"34","101_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",3,"G-2000",224.241553637616,0.0401514324285507,0,1.94432936917591,0.101572133374023,40.158832083958,310.130397737881,-0.00285765453641679,0.72330789609817,".",655020,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"101_3",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.723055705836171
"35","101_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",4,"G-2000",253.792590606847,0.000766136993115882,0,0.265911398172414,2.82616674236982,51.0596656671664,302.85509089935,0.0540726177817541,0.837992125986708,".",655020,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"101_4",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.83800008067618
"36","101_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",5,"G-2000",238.506508972944,0.0364869912669135,0,0.23982755957916,0.208015194827246,43.3586126936532,308.878682221639,-0.0260179597957071,0.771813456188404,".",655020,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"101_5",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.772168889278676
"37","101_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",6,"G-2000",199.686604206332,0.00290035696963318,0,1.97321168345577,0.226405258633982,4.36400899550225,334.561212473663,0.031443371677921,0.596691672856765,".",655020,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"101_6",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.7
"38","101_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",7,"G-2000",269.518186413943,0.0211437077501604,0,0.257476423618041,0.121478552242579,34.2875332333833,313.847610456672,0.109133493129135,0.858483243717038,".",655020,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"101_7",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.858754941679415
"39","101_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",8,"G-2000",217.247387732858,0.627880084254573,0,1.01543973145622,2.89079356830535,0.285030484757621,338.490135634633,-0.067505879502972,0.641960187111803,".",655020,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"101_8",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.7
"40","101_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",9,"G-2000",240.260921326547,0.0281673967286477,0,1.5991760938096,0.505477151110944,42.2551004497751,309.071883448576,0.0598317176611144,0.777130387234569,".",655020,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"101_9",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.777362594894602
"41","102_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",0,"G-2000",260.844852291054,0.0210449497968941,0,0.254698782129035,0.100326938383893,31.0204877561219,316.53808367966,-0.0509103149608646,0.824032967533155,".",544547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"102_0",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.824055195061558
"42","102_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",1,"G-2000",247.532841182844,0.0133437467465542,0,0.234870100983558,0.211112762791089,23.3028250874563,323.441410804848,-0.12290988999068,0.765495445043584,".",544547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"102_1",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.765309675612922
"43","102_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",2,"G-2000",259.434733057671,0.0228850551947136,0,0.946590824166417,0.415481976467366,44.4397351324338,309.510064304548,-0.133437623890355,0.83821937350939,".",544547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"102_2",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.838210975919657
"44","102_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",3,"G-2000",255.035032726792,0.000709845114302537,0,0.311857547032884,3.95214109632134,43.6329180409795,308.573275701099,-0.0147831883651274,0.826896525013486,".",544547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"102_3",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.826497473403474
"45","102_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",4,"G-2000",212.683555318671,0.170315004068972,0,0.356924701428886,0.389666712649725,7.05797701149425,332.987894750925,0.00674418617864567,0.638099756152077,".",544547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"102_4",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.7
"46","102_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",5,"G-2000",255.430794991699,0.0344816549502704,0,1.32197460455972,0.526139721882619,40.0445062468766,309.094776304398,-0.0224226520186307,0.826127239072119,".",544547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"102_5",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.826383409146163
"47","102_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",6,"G-2000",241.773825508516,0.00492821403293983,0,0.313323222829635,0.909853732271764,33.7779325337331,314.253386721339,0.0178647341817991,0.769033539137079,".",544547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"102_6",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.769359490540372
"48","102_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",7,"G-2000",248.632166257266,0.0301791571618346,0,0.303886059796602,0.0749658378786782,37.852223888056,311.926842788756,0.0542995511823888,0.796737468446627,".",544547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"102_7",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.797084867831158
"49","102_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",8,"G-2000",257.702273607596,0.00103418858930527,0,0.272044771390505,1.53727059851074,40.8977996001999,310.1584062008,0.05433206416993,0.830847959745381,".",544547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"102_8",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.830873090832033
"50","102_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Unguided_",9,"G-2000",233.212312338031,0.0311589041368506,0,0.302361637075312,0.140543203159582,28.996083958021,317.110074992404,-0.0201943523904898,0.735574784179117,".",544547,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"102_9",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","R",0.25,10,0.1,"R","True Imitiation",0.735430157315618
"251","121_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",295.890750937736,0.853626990209245,0,1.18477055406152,0.569049446485357,0.269684657671164,337.335413029785,-0.52234858573958,0.876806851147796,".",760862,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","false",1,0,"true",0,"121_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1,"R","True Imitiation",0.877141087205127
