"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","IL_long","SL","Performance"
"81","110_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Guided_",2,"G-2000",306.108201909205,0,0,0.236032392657005,0.587333035626687,1.845027986007,338.455755777611,-0.248223826653723,0.904589560067333,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"110_2",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","PB",0.25,100,0.1,"SG","Self-guided","True Imitiation",0.904426048852126
"82","110_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Guided_",3,"G-2000",300.479789753535,0,0,0.415856166875212,0.8479876516006,0.52867616191904,336.889973815192,-0.214439335732984,0.891572785338104,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"110_3",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","PB",0.25,100,0.1,"SG","Self-guided","True Imitiation",0.891922624917207
"83","110_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Guided_",4,"G-2000",299.418730532284,0,0,0.19730869220171,1.46617037975912,1.22808445777111,338.148803196952,0.0366842686229885,0.885561413417407,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"110_4",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","PB",0.25,100,0.1,"SG","Self-guided","True Imitiation",0.885464410051128
"84","110_init_prop_sl_0_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Guided_",0,"G-2000",263.325435157872,0,0,0.381306934287061,1.39108687121449,4.7108215892054,332.232280329235,0.0498508987506247,0.792629810465124,"D:/IL_only_prelim_data_moreReps",234566,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"110_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","PB",0.25,100,0.1,"SG","Self-guided","True Imitiation",0.792594370712329
"85","111_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",295.2715712866,0,0,0.459124752421939,0.425673299500139,3.71740929535232,335.268389153523,-0.151005353297101,0.880362600551311,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"111_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.88070209074018
"86","111_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",1,"G-2000",233.409794977041,0,0,0.608625840205947,0.261219293097871,0.604632683658171,337.307751726637,-0.19280763225907,0.69211882401126,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"111_1",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.7
"87","111_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",2,"G-2000",235.122164704093,0,0,0.158112805492586,0.584578803009645,0.394729135432284,336.740254517691,0.150478691815542,0.69822477775362,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"111_2",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.7
"88","111_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",3,"G-2000",296.317444477586,0,0,0.116244337274803,2.03473509166517,3.0214367816092,335.014247175812,-0.184830989564968,0.884059493141458,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"111_3",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.884492068548003
"89","111_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",4,"G-2000",303.817454975922,0,0,0.383391796694653,2.96897643037281,6.56815042478761,331.939918856172,0.036914808032009,0.91541765408649,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"111_4",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.91527845166331
"90","111_init_prop_sl_0_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",293.663881945097,0,0,0.165108391854723,0.312250792655027,0.825432783608196,336.208087433233,0.313780233175762,0.872779435027755,"D:/IL_only_prelim_data_moreReps",134567,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"111_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.87345870882245
"91","112_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",283.764662079313,0,0,0.772733062966817,1.85718972638781,2.33312493753123,335.620788558171,0.321197719669165,0.845800098618322,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"112_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.845491911565931
"92","112_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",1,"G-2000",288.120881791304,0,0,0.495409599874863,0.458624794352574,5.67646226886557,334.152624796152,-0.278306180522134,0.861927266105835,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"112_1",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.862243359503971
"93","112_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",2,"G-2000",287.988291275622,0,0,0.231770600652024,0.609478776624038,0.834863568215892,336.704837482259,-0.00804977649865067,0.855234142249528,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"112_2",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.855313791833466
"94","112_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",3,"G-2000",307.280216326397,0,0,0.353945247668116,0.865679420488156,2.73923288355822,335.863943442329,0.0736819713131434,0.914582546012307,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"112_3",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.914894921964614
"95","112_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",4,"G-2000",301.618146707466,0,0,0.527214547073413,1.69210102317941,3.85744677661169,335.196598549875,-0.0277934599567716,0.900079568525912,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"112_4",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.899824604462946
"96","112_init_prop_sl_0_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",290.062526313593,0,0,0.396162469761669,2.12543064969165,1.71121789105447,334.500210317791,-0.197929109841529,0.866742519426643,"D:/IL_only_prelim_data_moreReps",145678,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"112_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.867151999808969
"97","113_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",303.759041856222,0,0,0.785762791889955,0.597827232295702,1.31013643178411,336.058402143878,0.0696539312107946,0.903538786790839,"D:/IL_only_prelim_data_moreReps",157098,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"113_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.90388765737859
"98","113_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",1,"G-2000",300.30933736049,0,0,2.98705849261569,0.346680631236636,0.193312343828086,336.564805988506,0.0118755167533233,0.892542241629795,"D:/IL_only_prelim_data_moreReps",157098,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"113_1",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.892277897204575
"99","113_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",2,"G-2000",281.544890867991,0,0,1.72129357929685,0.733112613411694,2.22049075462269,336.213273445427,0.0511213844564218,0.837263081894379,"D:/IL_only_prelim_data_moreReps",157098,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"113_2",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.837399689735005
"100","113_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",3,"G-2000",289.806250522584,0,0,0.394877868750424,0.959248854381959,3.17800899550225,335.992134163018,-0.115681513868266,0.862375920044533,"D:/IL_only_prelim_data_moreReps",157098,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"113_3",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.862538794976595
"101","113_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",4,"G-2000",288.119763829115,0,0,0.742876034444578,1.13099356325152,0.365691154422789,337.919249864268,0.171718846593803,0.852287200856229,"D:/IL_only_prelim_data_moreReps",157098,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"113_4",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.852629034731949
"102","113_init_prop_sl_0_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",304.815461104559,0,0,1.05180533931469,1.35249593715192,0.068591704147926,337.82207654068,0.0512701336598551,0.902178032364726,"D:/IL_only_prelim_data_moreReps",156789,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"113_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.902295860074892
"103","114_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",306.426886162699,0,0,0.284285156203758,0.860933897685157,0.335335832083958,336.965548790405,-0.234624665072029,0.909138163725003,"D:/IL_only_prelim_data_moreReps",168209,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"114_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.909371558198369
"104","114_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",1,"G-2000",297.369236221344,0,0,1.25240578983473,2.8022029130065,15.4095202398801,327.600016126987,-0.0168439165269365,0.907257960457184,"D:/IL_only_prelim_data_moreReps",168209,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"114_1",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.907720456601184
"105","114_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",2,"G-2000",300.628916499975,0,0,0.909195693038981,1.83049581821589,0.604093953023488,337.837652930535,-0.13007477810095,0.88956611284554,"D:/IL_only_prelim_data_moreReps",168209,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"114_2",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.889862079884237
"106","114_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",3,"G-2000",250.913502189052,0,0,1.33162107777571,1.22585600488896,3.56545977011494,335.027325183558,-0.172621049842479,0.748986834937242,"D:/IL_only_prelim_data_moreReps",168209,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"114_3",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.748934440053745
"107","114_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",4,"G-2000",290.598767519435,0,0,2.04897028567316,0.702322709426787,4.00245927036482,334.129721496202,0.111117894967366,0.869947412727943,"D:/IL_only_prelim_data_moreReps",168209,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"114_4",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.869718402236594
"108","114_init_prop_sl_0_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",230.969052834749,0,0,0.592269252748826,1.21179284565882,0.66708195902049,337.990879667766,0.0679234102172914,0.682609179940164,"D:/IL_only_prelim_data_moreReps",167900,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"114_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.7
"109","115_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",303.756387792919,0,0,0.577675024606197,0.196194421442529,4.9654167916042,333.420934535632,0.117874327335932,0.91045093061237,"D:/IL_only_prelim_data_moreReps",179320,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"115_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.911029741476707
"110","115_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",1,"G-2000",303.512614244788,0,0,0.512516866281379,1.16639962971804,1.82433483258371,337.069883434583,-0.281260064423338,0.899893324958289,"D:/IL_only_prelim_data_moreReps",179320,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"115_1",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.900444178376714
"111","115_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",2,"G-2000",292.488558643168,0,0,0.847296362266517,0.262729180584898,0.705011994002999,335.262309296052,0.150635394894653,0.872598328895433,"D:/IL_only_prelim_data_moreReps",179320,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"115_2",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.872417061307322
"112","115_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",3,"G-2000",283.16682192722,0,0,0.0709385741419165,0.86943534291979,2.6022123938031,335.966184981759,0.0806356976446127,0.84279957437511,"D:/IL_only_prelim_data_moreReps",179320,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"115_3",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.842843222280225
"113","115_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",4,"G-2000",298.250703266012,0,0,0.18419031811012,2.15560238791754,1.03309695152424,337.76891162099,0.119003668244578,0.882369489929481,"D:/IL_only_prelim_data_moreReps",179320,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"115_4",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.883002233197467
"114","115_init_prop_sl_0_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",306.647052420785,0,0,0.274434867984058,1.10826012173743,1.28785107446277,336.335839027686,0.0893853221832084,0.911440045607565,"D:/IL_only_prelim_data_moreReps",179011,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"115_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.911728745016504
"115","116_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",0,"G-2000",298.293646494469,0,0,3.0575069153948,1.16577804728336,2.42948175912044,334.991635542079,0.19717424778967,0.889902620029098,"D:/IL_only_prelim_data_moreReps",190431,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"116_0",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.890451028760089
"116","116_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",1,"G-2000",296.102037153943,0,0,0.549071150798701,0.853508126130235,0.782765617191404,337.49132121939,-0.0893257354341329,0.876953777683615,"D:/IL_only_prelim_data_moreReps",190431,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"116_1",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.877361930624161
"117","116_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",2,"G-2000",283.623344119726,0,0,3.51425617664268,0.0385684264304703,4.28873563218391,334.717239217741,-0.182274453078811,0.846918865483271,"D:/IL_only_prelim_data_moreReps",190431,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"116_2",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.847352065828981
"118","116_init_prop_sl_0_nr_replicates_5_sd_env_0.1_env_change_0.25_env_change_rate_100_IL_type_Unguided_",3,"G-2000",302.967136311004,0,0,0.273989845271349,1.65831581855172,0.758866566716642,337.174070929385,-0.275871519004748,0.898712856186115,"D:/IL_only_prelim_data_moreReps",190431,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.1,0.25,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"116_3",0.01,0.25,"Change: 0.25 (0.01)","0.25 (0.01)","Change: 100z","Env SD: 0.1","R",0.25,100,0.1," UG "," Unguided ","True Imitiation",0.898548145994462
