"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","IL_long","SL","Performance"
"854","227_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",1,"G-2000",428.087009906397,0,0,0.842224329887256,0.842838653837231,0.304190404797601,451.360408483108,0.676839570390505,0.948345822008696,"D:/IL_only_prelim_data_moreReps",201542,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"227_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.948437217488955
"855","227_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",2,"G-2000",432.829441969265,0,0,0.205491784329315,0.863408091269665,1.0055952023988,451.082034865517,-0.563152600862269,0.95942471246162,"D:/IL_only_prelim_data_moreReps",201542,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"227_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.959535979078188
"856","227_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",3,"G-2000",427.423583771414,0,0,0.241032575492459,0.81019005847916,0.855913043478261,451.533962268716,-0.113130896951874,0.946543574107477,"D:/IL_only_prelim_data_moreReps",201542,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"227_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.946603399717354
"857","227_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",4,"G-2000",429.181858971414,0,0,1.12904395222729,1.21396659258221,0.551713643178411,450.694481687656,0.40961293447996,0.952185205982414,"D:/IL_only_prelim_data_moreReps",201542,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"227_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.952267836438364
"858","227_init_prop_sl_0_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",429.030706672614,0,0,2.17951464083308,0.117662483108551,0.20123788105947,451.281000013193,0.214286304194603,0.950623230631662,"D:/IL_only_prelim_data_moreReps",201233,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"227_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.95069525785502
"859","228_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",435.095047695802,0,0,0.2089977400406,0.802632422294203,1.11524887556222,450.723034576212,-0.158620152672714,0.965231638694323,"D:/IL_only_prelim_data_moreReps",212653,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"228_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.965326851122433
"860","228_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",1,"G-2000",434.511688676712,0,0,1.1072649735079,0.10341980038098,0.890636181909045,451.045871752224,-0.255232172949435,0.963280380815158,"D:/IL_only_prelim_data_moreReps",212653,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"228_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.963342568658749
"861","228_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",2,"G-2000",415.5948137005,0,0,0.151500820667656,0.159268240734743,1.51666416791604,450.117601671814,0.275200725030935,0.923231457720876,"D:/IL_only_prelim_data_moreReps",212653,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"228_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.923302737233358
"862","228_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",3,"G-2000",435.300995744678,0,0,0.356526477293303,1.41438825990915,0.825844577711144,450.941398625687,-0.0173939220574713,0.965272779958265,"D:/IL_only_prelim_data_moreReps",212653,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"228_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.965316107749975
"863","228_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",4,"G-2000",432.31021486072,0,0,0.255478730965567,1.19907167262419,1.60573663168416,449.678423145527,-0.0875438979202899,0.961329382194503,"D:/IL_only_prelim_data_moreReps",212653,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"228_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.961376380562547
"864","228_init_prop_sl_0_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",430.584128125287,0,0,0.320961722526282,0.294817768982609,1.02183408295852,450.648517702399,0.28835015089907,0.955317031687123,"D:/IL_only_prelim_data_moreReps",212344,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"228_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.955476632477548
"865","229_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",432.860235485457,0,0,2.63780433037581,1.47334846685807,0.968695652173913,450.489968187806,-0.444469915692154,0.960751377035656,"D:/IL_only_prelim_data_moreReps",223764,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"229_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.960865426652521
"866","229_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",1,"G-2000",434.375871974913,0,0,0.219540033101889,0.868513430525487,0.579971514242879,450.81587455962,-0.256170624681059,0.963488476371583,"D:/IL_only_prelim_data_moreReps",223764,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"229_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.963532777986653
"867","229_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",2,"G-2000",435.12382868046,0,0,0.17249310813029,0.953367100007046,1.30867166416792,449.908981509395,0.255526141944478,0.967068432227711,"D:/IL_only_prelim_data_moreReps",223764,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"229_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.967137457937976
"868","229_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",3,"G-2000",362.415000187706,0,0,0.140763920645162,0.17451013955931,3.02442528735632,448.247430469865,-0.504907470443628,0.80890631914989,"D:/IL_only_prelim_data_moreReps",223764,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"229_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.808515510747742
"869","229_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",4,"G-2000",429.712224844828,0,0,0.66613620325977,0.507156450391154,1.24560369815092,450.053218904748,-0.566683103577461,0.954697614606769,"D:/IL_only_prelim_data_moreReps",223764,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"229_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.954803136150382
"870","229_init_prop_sl_0_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",434.520561941629,0,0,0.529830652995402,2.07870623022589,1.44638430784608,450.056015623838,-0.333469398216042,0.965417554727865,"D:/IL_only_prelim_data_moreReps",223455,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"229_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.96548106648308
"877","230_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",435.897869046527,0,0,0.731118049247976,0.450079201207796,0.68803748125937,450.951211745777,-0.158776832023988,0.96654337326383,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"230_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.966618688879948
"878","230_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",1,"G-2000",432.165902794753,0,0,1.18159547282804,0.866245282741329,0.788571714142928,450.91479699935,-0.207754432463668,0.958371848758491,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"230_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.95842031725425
"879","230_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",2,"G-2000",428.43446393988,0,0,0.301174503524188,0.589835719309295,0.969906546726637,450.765354743828,0.543060826291154,0.950386077074421,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"230_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.950460055172965
"880","230_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",3,"G-2000",434.350248302049,0,0,3.19879068482059,1.22449613241839,0.770470764617691,450.744954263918,-0.308006222472764,0.963573831456398,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"230_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.963627533027758
"881","230_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",4,"G-2000",401.118694517091,0,0,0.370762953015657,0.314236787668871,0.953931034482759,450.884797667766,-0.577574303142629,0.889563186530209,"D:/IL_only_prelim_data_moreReps",234875,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"230_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.889625679534786
"882","230_init_prop_sl_0_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Guided_",0,"G-2000",428.352229050725,0,0,1.49788877057121,0.761754243678611,2.34687456271864,449.699196231884,0.668295479683009,0.952438257456979,"D:/IL_only_prelim_data_moreReps",234566,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Guided","Random","true","false","true",1,0,"true",0,"230_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","PB",0.1,100,0.25,"SG","Self-guided","True Imitiation",0.952530564074765
"883","231_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",0,"G-2000",427.257134855522,0,0,0.274152232972564,0.20905147791046,1.19929035482259,450.691656222689,0.223074854346227,0.947904249136537,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"231_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.948003205642689
"884","231_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",1,"G-2000",386.215354449625,0,0,2.22131799526287,0.540257069181409,3.00088705647176,448.721981191154,-0.40289739808081,0.860723899242786,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"231_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.860700769381517
"885","231_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",2,"G-2000",428.275737955972,0,0,0.198964360796962,0.621977188918541,1.04381659170415,450.739081005547,0.534363523552624,0.950089659201164,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"231_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.950163311777932
"886","231_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",3,"G-2000",430.953653125887,0,0,1.92863324998001,0.968963250427286,0.345977011494253,451.136670135582,-0.225229096848776,0.955191489273349,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"231_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.955261856670553
"887","231_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",4,"G-2000",426.172935906297,0,0,0.756603226985307,1.19548755886657,0.725697651174413,450.364349354523,-0.219457835521689,0.946172560077477,"D:/IL_only_prelim_data_moreReps",134876,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"231_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.946284794782496
"888","231_init_prop_sl_0_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",0,"G-2000",436.042843710145,0,0,0.222860372664828,2.14840777305397,0.779146926536732,450.706378882359,0.0509097293603548,0.967417318363809,"D:/IL_only_prelim_data_moreReps",134567,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"231_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.967465436791518
"889","232_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",0,"G-2000",426.225587377911,0,0,0.695548573022289,1.81036400558871,0.953929535232384,450.600363084358,0.475623749284658,0.94582197043204,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"232_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.945906000741762
"890","232_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",1,"G-2000",425.322398956272,0,0,0.672803584156872,0.340769324861219,0.942184907546227,450.80077791989,-0.19449264768021,0.943442047669637,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"232_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.94348195430988
"891","232_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",2,"G-2000",426.845651056472,0,0,0.140946795021379,1.5535748949921,0.446169915042479,451.104451401599,0.482320206669315,0.946093913686127,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"232_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.946223540313659
"892","232_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",3,"G-2000",433.471945409545,0,0,0.344639503073463,1.5690847203997,0.754095952023988,451.069854176912,0.728455884126137,0.960904483379381,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"232_3",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.960986289364252
"893","232_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",4,"G-2000",428.564366098251,0,0,3.29453667724738,0.487440046165067,0.335697151424288,451.055803223938,0.552120245972963,0.950086749715307,"D:/IL_only_prelim_data_moreReps",145987,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"232_4",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.950136020942578
"894","232_init_prop_sl_0_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",0,"G-2000",428.216723686507,0,0,0.572479319089705,0.74102451967981,0.926498750624688,450.592711237931,0.496637042904198,0.950238059613312,"D:/IL_only_prelim_data_moreReps",145678,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,1,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"232_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.950340990891864
"895","233_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",0,"G-2000",426.782117887256,0,0,1.28551139901299,0.195612959344363,0.331243378310845,451.001402973713,-0.614366273144178,0.946196291878939,"D:/IL_only_prelim_data_moreReps",157098,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"233_0",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.946298869744606
"896","233_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",1,"G-2000",432.670576128536,0,0,0.135968661263788,1.21903720343078,0.657365817091454,450.631855386557,0.265659358886442,0.960075924011558,"D:/IL_only_prelim_data_moreReps",157098,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"233_1",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.96014201161475
"897","233_init_prop_sl_0_nr_replicates_5_sd_env_0.25_env_change_0.1_env_change_rate_100_IL_type_Unguided_",2,"G-2000",428.704927541279,0,0,0.234188847224893,0.294981631068496,0.82628235882059,450.344703673613,-0.393081835148896,0.951907766635888,"D:/IL_only_prelim_data_moreReps",157098,1,1,20,0,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0,0,1000,20000,500,30,5,10,1,0,0.25,0.1,0.05,"random",100,"ChooseParentLearnParent","Unguided","Random","true","false","true",1,0,"true",0,"233_2",0.01,0.1,"Change: 0.1 (0.01)","0.1 (0.01)","Change: 100z","Env SD: 0.25","R",0.1,100,0.25," UG "," Unguided ","True Imitiation",0.951948416500047
