"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","sch_num_n1","sch_num_0","sch_num_1","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","Rate_Mag","Rate_Mag_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","SL","f","M","scheduleMode","Performance"
"34","4_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",400.142671291804,0.00235621982909115,0.0119470264867566,0.445888385602899,0.586198186816592,24.3289865067466,429.626824409545,-0.0821757603531204,309.273363318341,369.506246876562,321.220389805097,0.931427626885411,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",671844,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"4_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"0",0.931372643786239
"35","40_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",401.732342624438,0.244872848096682,-0.879754122938531,0.878540506715592,0.368269120433583,24.5037336331834,429.707077598651,-0.118796077722439,918.751624187906,42.2508745627186,38.9975012493753,0.934869292193864,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",105388,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"40_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.934898128440087
"36","41_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",357.705250113283,0.265599952976262,-0.852813093453273,1.12983300955332,0.858453616358721,25.2912293853073,428.50682836087,0.0190596031641229,896.314842578711,60.1834082958521,43.5017491254373,0.834802634266238,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",857979,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"41_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.834771411885271
"37","42_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",398.277252391454,0.333580177755722,-0.890396301849075,0.824692246351424,0.287315786977311,21.0460129935032,432.271820586657,-0.0826651867842129,920.808095952024,48.7801099450275,30.4117941029485,0.921303375169816,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",803513,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"42_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.921358352369425
"38","43_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",400.97279644033,0.0233568107383453,0.0031784107946027,0.52836620930015,0.22312662796147,23.0514322838581,430.827208393453,-0.0245058544757456,345.849575212394,305.12243878061,349.027986006997,0.930664127957893,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",946810,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"43_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"1",0.930704441661311
"39","44_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",406.428364396102,0.268861687698651,-0.916603698150925,0.938796562222239,0.312426056043478,16.6032703648176,436.734554782609,-0.150148358104997,939.622188905547,37.3593203398301,23.0184907546227,0.930559966400925,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",755265,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"44_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.930607298976853
"40","45_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",399.370622110895,0.00352897701232959,0.0165617191404298,0.646391732514643,0.975380142168316,18.7962483758121,434.357475264868,0.0434118388512094,344.347826086957,294.742628685657,360.909545227386,0.919438101190357,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",997438,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"45_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"1",0.919451476844877
"41","46_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",375.931278987556,0.00349014290173418,-0.0331164417791104,0.151223345647066,4.34777959090605,20.9500729635182,432.825165324238,-0.0679193052948376,364.586706646677,303.943028485757,331.470264867566,0.868522790413313,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",346230,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"46_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.868552267994719
"42","47_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",405.884030612094,0.265943369718591,-0.891859570214893,0.973174563474313,0.32196375961954,19.767668165917,433.525387015342,-0.042584156248051,922.939530234883,45.9805097451274,31.07996001999,0.936148831482695,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",408834,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"47_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.936240512710113
"43","48_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",405.199438897851,0.24194501514053,-0.877869565217391,1.05720217934698,0.288151300174813,23.969135932034,429.658978984508,0.0916276284147026,913.662168915542,50.5452273863068,35.7926036981509,0.943105598704532,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",993495,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"48_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.943072200784756
"44","49_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",383.075849811844,0.00253672543906217,0.0552473763118441,0.969680839724438,1.13721479153468,17.956391804098,435.567648875612,-0.0760720000504698,352.098450774613,240.555722138931,407.345827086457,0.879502647620069,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",590455,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"49_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"1",0.879486460486053
"45","5_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",403.859818288906,0.246169168375362,-0.878953523238381,0.927283812904448,0.475219789384308,21.3989495252374,432.18858221989,-0.0204798557821589,912.690654672664,53.5722138930535,33.7371314342829,0.934404425805977,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",893813,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"5_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.934452771090165
"46","50_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",400.913965016492,0.00342842719907791,-0.102353323338331,0.486395953753723,0.610266133496602,20.6591724137931,433.135870501399,0.00609078445693153,403.253873063468,295.845577211394,300.900549725137,0.925618635450421,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",751625,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"50_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.925607857304437
"47","51_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",400.129089186757,0.00765453725758536,-0.0133328335832084,0.519831255587406,0.173188575415357,26.8934217891054,426.893826461819,-0.0155014299252674,335.622188905547,342.088455772114,322.289355322339,0.937307202049813,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",864544,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"51_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"0",0.937303526975563
"48","52_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",406.482853515592,0.250325201554773,-0.911109945027486,0.887914381182409,0.35248466476022,22.0223788105947,431.931671735732,0.104675215947086,933.941029485257,43.2278860569715,22.8310844577711,0.941091737827317,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",662878,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"52_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.94108137956665
"49","53_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",345.750590896147,0.105570643402494,0.0529585207396302,0.299278881747676,0.23308656224923,4.33399150424788,447.899512615642,-0.0986807150724188,322.092453773113,302.856571714143,375.050974512744,0.771991052376243,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",26920,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"53_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"1",0.771937859179694
"50","54_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",345.689560257026,0.59553736346072,0.0103618190904548,0.102500515022374,0.115598884278231,1.1982123938031,450.459879742429,-0.0254927012873633,351.527736131934,286.582708645677,361.889555222389,0.767329494853181,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",913776,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"54_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"1",0.767414759455803
"51","55_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",405.125683333333,0.0160228347065161,0.0300344827586207,0.673664085186257,0.18595267114927,23.2566781609195,430.167719211094,0.122848048743588,333.360819590205,303.24387806097,363.395302348826,0.941800051040256,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",449246,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"55_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"1",0.941785413550587
"52","56_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",400.698369015392,0.214414939650275,-0.911618190904548,1.11608819371949,0.465427023735382,20.8538250874563,432.822813695152,0.050820979369955,935.708145927037,40.2018990504748,24.0899550224888,0.925778201501948,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",936630,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"56_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.925779224977762
"53","57_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",392.99553711904,0.0116392969453794,0.0274987506246877,0.499476206449775,0.253256536307316,31.8289500249875,422.722153257721,-0.112317518949695,333.555722138931,305.389805097451,361.054472763618,0.929663392359574,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",265527,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"57_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"1",0.929678120936904
"54","58_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",394.365528778161,0.241082753184858,-0.919149425287356,1.02286834968816,0.339503438756922,18.5908570714643,434.605530681109,-0.0772428462791304,941.278860569715,36.591704147926,22.1294352823588,0.907497057529828,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",298061,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"58_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.907410285736851
"55","59_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",366.321639675832,0.320055062221389,-0.881293353323338,0.601499246806947,0.337930105458921,27.3345067466267,426.436010543628,0.0164200874471444,912.728635682159,55.8360819590205,31.4352823588206,0.859121185973818,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",846999,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"59_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.85903073525343
"56","6_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",406.566986047526,0.256552272882509,-0.910688155922039,0.956557234397901,0.295091699698726,19.7554917541229,433.60971854058,0.0206666162466417,935.023488255872,40.6411794102949,24.3353323338331,0.937601842040462,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",431341,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"6_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.937633472367564
"57","60_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",398.345721429635,0.00210660314920034,-0.170048475762119,0.263714034146977,0.845743752967516,25.7185072463768,428.664694455372,0.0098788430974013,460.24387806097,249.56071964018,290.195402298851,0.929253464390231,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",422144,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"60_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.929271121653119
"58","7_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",323.165542483088,0.141312909378343,-0.000426786606696653,0.807170294661969,0.429672300495572,0.616105947026487,451.149231524788,-0.0183527601751724,294.284357821089,411.858070964518,293.857571214393,0.716088914208025,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",915426,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"7_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"0",0.716316287164798
"59","8_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",396.172556532934,0.212035101955072,-0.916776111944028,0.973061196151024,0.287405296208046,22.8653568215892,430.802368957921,-0.106574070733988,936.309345327336,44.1574212893553,19.5332333833083,0.919581997571404,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",614880,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"8_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.919615547823579
"60","9_sd_env_0.25_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",388.258184953723,0.002599138404599,-0.0701719140429785,0.436611678936482,1.66632719784658,21.0718975512244,432.606214592154,-0.0306330669086807,392.337831084458,285.496251874063,322.165917041479,0.897477470628341,"D:/Groningen_Research/MS_Data/LongRuns_oneEnv_feb21_2024",478679,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,2e+05,500,30,1,10,1,0,0.25,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","true",10,0.01,"true",0,"9_0","Change: 0.25 (10)","0.25 (10)","Change: 10z","Env SD: 0.25","PB",0.25,10,0.25,"PB","True Imitiation",0.1,0.25,"-1",0.897486378737668
