"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","sch_num_n1","sch_num_0","sch_num_1","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","SL","ScheduleFactor","scheduleMode","Performance"
"11","11_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",0,"G-2000",263.100436743328,0.0869253896025092,-0.710806096951524,0.22631871846062,0.453140566137356,22.2659385307346,322.244891569515,-0.0515965354419654,807.918540729635,94.9690154922539,97.1124437781109,0.816329169698802,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",483828,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"11_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","-1","-1",0.816461156178085
"12","11_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",1,"G-2000",261.03080108001,0.19926297516052,-0.860757621189405,0.192192806662719,0.891160097024138,36.3218930534733,313.981599811244,-0.0423237388069259,902.378810594703,56,41.6211894052974,0.83125271784587,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",483828,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"11_1",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","-1","-1",0.831357000655241
"13","11_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",2,"G-2000",248.635244824183,0.0472756332846952,-0.375973013493253,0.150755610858571,0.203044000595967,34.1505767116442,313.777690221739,-0.0107674551250285,568.362818590705,239.247376311844,192.389805097451,0.792509676615446,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",483828,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"11_2",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","-1",0.792392998522229
"14","11_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",3,"G-2000",180.691336826858,0.338835324885915,0.338985007496252,0.0988968621684089,1.16188790184058,18.1204917541229,324.870283689905,0.0692141561755583,198.810094952524,263.394802598701,537.795102448776,0.555564878034805,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",483828,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"11_3",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","1",0.7
"15","11_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",4,"G-2000",265.97962104078,0.00632753424156547,0.00737031484257871,0.274960875493703,0.807199942062119,36.1047351324338,312.861259375112,0.0613852301229381,345.331334332834,301.967016491754,352.701649175412,0.850100242095705,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",483828,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"11_4",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","1",0.850151986129666
"16","11_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",5,"G-2000",226.987577904248,0.0038313069928262,-0.0856766616691654,0.215987836475712,0.643639494203748,42.9951089455272,307.905338616742,0.169247771907933,371.28135932034,343.113943028486,285.604697651174,0.737157343237807,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",483828,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"11_5",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","-1",0.737199227931496
"17","11_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",6,"G-2000",242.440922621139,0.0011431260528404,-0.0485422288855572,0.302928689533533,3.01950893595802,34.2281179410295,315.288271784558,0.0346825909077969,318.03748125937,412.467266366817,269.495252373813,0.769157975574135,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",483828,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"11_6",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","0",0.768950019132977
"18","11_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",7,"G-2000",249.960118052724,0.0791934466553173,-0.730714142928536,0.179021067928536,0.412959115746312,46.4009700149925,306.111201355372,0.0283064067474738,813.900049975013,102.914042978511,83.1859070464768,0.816446491750855,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",483828,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"11_7",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","-1","-1",0.816566388116386
"19","11_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",8,"G-2000",263.306842437681,0.0102984422621963,0.0162973513243378,0.1817585868991,0.813812273390705,37.3141524237881,312.716504996252,0.00903289958132129,337.170414792604,309.361819090455,353.467766116942,0.841855223837565,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",483828,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"11_8",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","1",0.841998545746208
"20","11_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",9,"G-2000",256.232388214393,0.00232782998215477,0.05652023988006,0.321790792592804,1.21048590151474,38.1465842078961,311.321985913543,0.0352074693568721,328.100449775112,287.278860569715,384.620689655172,0.82313086622676,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",483828,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"11_9",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","1",0.823046234471699
"21","12_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",0,"G-2000",261.050861597661,0.147835477329625,-0.894341329335332,0.285449998749375,0.324787738282059,38.8920794602699,311.259617871314,0.0136236521957187,928.425787106447,37.4897551224388,34.0844577711144,0.838616789032842,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",442895,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"12_0",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","-1","-1",0.83869171138541
"22","12_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",1,"G-2000",264.262534108946,0.192393783189855,-0.923341329335332,0.205607411904048,0.97027642148081,29.1258020989505,317.64365828056,-0.0251624631633152,946.744627686157,29.8520739630185,23.4032983508246,0.831866307991879,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",442895,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"12_1",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","-1","-1",0.831946513711082
"23","12_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",2,"G-2000",255.929613161919,0.0498217486713408,-0.377112443778111,0.256552531511894,0.269710738014918,38.9301499250375,311.610236807146,-0.0663052533753471,572.639180409795,231.834082958521,195.526736631684,0.821113419769706,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",442895,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"12_2",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","-1",0.821313239848127
"24","12_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",3,"G-2000",261.82484726087,0.00121786469447956,-0.0025512243878061,0.253352347397551,2.86514760843078,38.4470244877561,310.986630489805,-0.0112794193821122,354.091454272864,294.368315842079,351.540229885057,0.841781793806117,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",442895,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"12_3",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","-1",0.841916730788378
"25","12_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",4,"G-2000",265.413214025537,0.00265605141209195,0.056063968015992,0.227401787981659,1.85245452382509,35.5179790104948,312.047402045677,0.0576267440010296,316.034982508746,311.866066966517,372.098950524738,0.850592591556876,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",442895,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"12_4",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","1",0.850554153906035
"26","12_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",5,"G-2000",245.510071857266,0.0693612713925287,0.0150714642678661,0.423289376197551,0.269626222533808,31.5033608195902,316.300252933034,0.0186466362526097,393.149925037481,198.628685657171,408.221389305347,0.776219171851649,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",442895,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"12_5",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","1",0.776193093684451
"27","12_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",6,"G-2000",270.925935426087,0.0249920209553233,-0.147878060969515,0.203257414977211,0.175470599968126,41.8550749625187,308.741422994753,0.0852681790693808,426.130934532734,295.616191904048,278.252873563218,0.877407258340796,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",442895,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"12_6",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","-1",0.877517285494572
"28","12_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",7,"G-2000",232.49902180997,0.0883129194908415,-0.239539730134933,0.214890119416442,0.144370041724188,43.6021774112944,307.374773295003,-0.0375981790642883,471.460769615192,296.618190904548,231.92103948026,0.756395679518376,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",442895,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"12_7",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","-1",0.756402418186833
"29","12_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",8,"G-2000",166.146262300916,0.850286743453523,0.189862568715642,0.117019941500852,0.868270902875212,2.59156021989005,336.716747001549,-0.0503617478629649,251.059970014993,308.017491254373,440.922538730635,0.493297347265683,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",442895,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"12_8",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","1",0.7
"30","12_sd_env_0.1_env_change_0.1_env_change_rate_1_IL_type_Unguided_",9,"G-2000",266.180423564668,0.00984982037975452,0.0138590704647676,0.226656169847176,0.499981294165967,35.6149535232384,313.582683643528,-0.032119564687197,347.793103448276,290.554722638681,361.652173913043,0.84871655357393,"D:/Groningen_Research/MS_Data/RedoModes_SL_Improved",442895,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.1,0.05,"random",1,"ChooseParentLearnParent","Unguided","Random","true","false","true",10,0.01,"true",0,"12_9",1,0.1,"Change: 0.1 (1)","0.1 (1)","Change: 1z","Env SD: 0.1","R",0.1,1,0.1,"R","True Imitiation","0","1",0.848836486989359
