"","prefix","Replicate","Generation","mean.fitness","mean.prop.SL","Schedule","mean.learning.rate","mean.learning.rate.SL","mean.learning.episodes","mean.best.fitness","environmental.mean.location","perfrom","folder","seed","init_w_range","init_lr_range","init_le_mean","init_prop_sl","mut_rate_w","mut_step_w","lr_homogenous","mut_rate_lr","mut_step_lr","le_homogenous","mut_rate_le","mut_step_le","mut_rate_sl","mut_step_sl","N","G","lifespan","extrapolate_from","nr_replicates","env_sample_size","env_range","init_mean_env","sd_env","env_change","env_change_sd","env_change_type","env_change_rate","SL_type","IL_type","cue_type","sl_homogenous","one_social_parent","success_bias","sl_speed","mut_rate_schedule","differential_learning_rates","schedule_init","file_rep","f","M","f_M","f_M_simple","colSpaces","row","xLabs","Change","Rate","SD","IL","SL","Performance"
"51","103_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",248.882414539059,0.0011692930054729,0,0.323945607372664,1.27942355231784,47.0969615192404,305.606689306947,-0.000377697707401298,0.814324712336228,".",654718,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"103_0",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.814387980523179
"52","103_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",1,"G-2000",208.379873405476,0.00461720595562549,0,0.661341285791504,3.20919776338231,30.4462328835582,316.62394195957,0.0317889870400975,0.657892804724724,".",654718,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"103_1",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.7
"53","103_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",2,"G-2000",212.228807447086,0.0313030360855079,0,1.05333554421499,0.984741883779011,20.5522508745627,322.899397164618,0.0684732349353723,0.657237302169686,".",654718,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"103_2",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.7
"54","103_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",3,"G-2000",238.354264030077,0.0200201596567375,0,0.755011956573163,0.106043603713041,23.1256436781609,322.186680692954,-0.0140173868386807,0.739938917871679,".",654718,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"103_3",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.739801730839489
"55","103_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",4,"G-2000",221.774068354944,0.00170898025992024,0,0.382316897067666,1.80090769187007,30.4487581209395,316.606107584158,-0.00147093262865067,0.701204047519341,".",654718,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"103_4",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.700473121150999
"56","103_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",5,"G-2000",260.857997520533,0.0353021352184438,0,0.591348671378611,0.200941920699693,36.9757291354323,312.168236583958,-0.00123949275127436,0.83613737380324,".",654718,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"103_5",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.835632735652703
"57","103_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",6,"G-2000",264.095424629234,0.00636410813698261,0,1.17763869352244,1.76704477178861,36.4177096451774,313.289322798801,-0.159614923857766,0.842932686206059,".",654718,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"103_6",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.842976141893096
"58","103_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",7,"G-2000",209.493188304695,0.00758135715296407,0,0.522255689827686,1.31416115712844,30.5961224387806,315.73568925937,-0.0202806565084458,0.663136635302536,".",654718,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"103_7",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.7
"59","103_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",8,"G-2000",235.768865099567,0.0167863352070977,0,1.66692886436132,2.06278842544628,20.9008755622189,323.808935521789,-0.021870253060005,0.728238660605198,".",654718,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"103_8",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.728111053265552
"60","103_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",9,"G-2000",232.889322230064,0.0683916595891692,0,1.99978501233083,0.115594500526023,29.6534462768616,317.999184390055,0.0816653000893458,0.732200340111808,".",654718,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"103_9",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.73235823757461
"61","104_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",201.00008603834,0.632282812587206,0,0.339913055594649,0.494568593330935,11.368968015992,329.661760390255,-0.024968629729935,0.609497946713545,".",315094,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"104_0",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.7
"62","104_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",1,"G-2000",248.797936035372,0.0360650165153393,0,1.80600469744678,1.03531784908281,34.1662248875562,314.376252601399,-0.093485485938026,0.791660046843305,".",315094,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"104_1",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.791401812244469
"63","104_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",2,"G-2000",233.527729883958,0.00699250405664607,0,0.689634599125987,1.10347124438931,21.9389300349825,322.671437512794,0.0493289068891554,0.724086093799167,".",315094,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"104_2",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.723732263642637
"64","104_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",3,"G-2000",264.118121209783,0.000807122035910148,0,0.194991450571614,1.79478460236732,38.1139450274863,311.778992408696,-0.0403722318343328,0.847023703175058,".",315094,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"104_3",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.847132512583026
"65","104_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",4,"G-2000",275.62925752947,0.049312419883085,0,0.27644677107941,0.0832014601028536,37.0541584207896,312.599505762169,-0.0712710672312394,0.882051322637357,".",315094,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"104_4",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.881732864092157
"66","104_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",5,"G-2000",210.08875424071,0.112771931639629,0,0.930060353851974,0.378715117310395,34.0095697151424,314.151095915942,-0.179283668942019,0.669064536508701,".",315094,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"104_5",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.7
"67","104_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",6,"G-2000",213.153533407012,0.239654283573623,0,0.210291802513689,1.83133319722839,0.15843728135932,337.617837516392,0.100517468336207,0.631617193323912,".",315094,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"104_6",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.7
"68","104_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",7,"G-2000",273.543727006272,0.0971203149782099,0,0.329740820778161,0.0839571441898946,36.5298930534733,312.201864594353,0.0827694030172914,0.876245496186309,".",315094,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"104_7",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.876175827334312
"69","104_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",8,"G-2000",217.307449467086,0.00215607150765607,0,0.201601902454974,2.17056661023538,27.7835382308846,317.428264474263,0.0685277144805997,0.684513887093045,".",315094,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"104_8",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.7
"70","104_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",9,"G-2000",232.151639244341,0.037693689603855,0,0.406717246069244,0.178816392345781,26.7645167416292,319.446827129585,0.0343416667427886,0.726993037992866,".",315094,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"104_9",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.726730145765911
"71","105_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",220.672126816555,0.0785572334735222,0,1.07451721573048,0.418107722426237,29.3737706146927,318.346209925237,0.122776220076052,0.693136645942468,".",417193,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"105_0",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.7
"72","105_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",1,"G-2000",227.443638430957,0.120915657248674,0,0.973623208955372,0.341131654571573,30.7869820089955,317.872477412644,0.149426878066822,0.715356245762407,".",417193,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"105_1",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.715518500633519
"73","105_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",2,"G-2000",281.169041628133,0.00518056038343458,0,0.305964914038281,0.510203287303748,28.8180004997501,318.077969841079,0.117999271821739,0.883912719229149,".",417193,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"105_2",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.883962638998901
"74","105_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",3,"G-2000",245.960628821563,0.00429785041384844,0,0.762121848245777,2.31974689806047,30.5159355322339,317.459494917491,0.0226195571322709,0.775390792897925,".",417193,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"105_3",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.774777988245364
"75","105_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",4,"G-2000",257.348512699409,0.0703504310194377,0,3.54533950045877,1.47711265745377,33.0371104447776,316.037432276612,0.105294526786002,0.813969707387754,".",417193,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"105_4",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.814297568631568
"76","105_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",5,"G-2000",177.818093139176,0.00166936057695724,0,2.16411623750775,0.0496469490816568,23.6922498750625,322.851286530485,-0.0426493597428486,0.550246831538652,".",417193,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"105_5",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.7
"77","105_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",6,"G-2000",252.341153730544,0.017000620062303,0,0.328737860334483,0.176460187046677,26.0130064967516,321.000278041229,-0.0540867602345327,0.786107208459994,".",417193,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"105_6",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.786108832273764
"78","105_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",7,"G-2000",224.073675646241,0.0287387161032354,0,0.352595829275662,0.350441099543093,31.0721864067966,316.170904998051,-0.012818621893963,0.707382013780224,".",417193,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"105_7",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.708710612216587
"79","105_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",8,"G-2000",204.549749526353,0.0144886238064886,0,2.51629687033983,0.846214714455772,25.4951694152924,321.144555661919,-0.0368215213845627,0.637443929997905,".",417193,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"105_8",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.7
"80","105_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",9,"G-2000",195.878372237777,0.00348459152336127,0,1.51447144183858,2.13710378516442,6.899992003998,332.638643389005,0.0313592690229385,0.58949760725658,".",417193,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"105_9",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.7
"81","106_sd_env_0.1_env_change_0.25_env_change_rate_10_IL_type_Guided_",0,"G-2000",259.355061841336,0.00565273121660006,0,0.332043599994218,0.745918592908596,33.111303848076,314.624169304048,-0.0972439370611799,0.824461450572961,".",169187,1,1,20,0.5,0.01,0.1,"false",0.01,0.1,"true",0.01,1,0.01,0.1,1000,20000,500,30,10,10,1,0,0.1,0.25,0.05,"random",10,"ChooseParentLearnParent","Guided","Random","true","false","false",1,0,"true",0,"106_0",0.1,0.25,"Change: 0.25 (0.1)","0.25 (0.1)","Change: 10z","Env SD: 0.1","PB",0.25,10,0.1,"PB","True Imitiation",0.824332925264553
